Key,Business1_RAW-0000-Jerry,
Italian,Dovresti fermarti più spesso per gli applausi.,
German,Du solltest längere Pausen für Applaus machen.,
Spanish_Spain,Deberías hacer pausas con más frecuencia para aplaudir.,
Spanish_LATAM,Deberías hacer algunas pausas para que te aplaudan.,
Korean,중간중간 박수가 나올 테니 좀 더 자주 멈춰요.,
Russian,You should pause more frequently for applause.,
Japanese,もっと頻繁に拍手タイムを取るべき。,
Portuguese_Brazil,Você devia fazer mais pausas pra aplausos.,
Chinese_Simplified,你应该多留些停顿时间，方便听从鼓掌。,
Chinese_Traditional,你應該多停頓幾次，接受掌聲。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0061-Choice,
English_US,Вам следует разрядить обстановку шутками.,
Description,,
French,Tu devrais détendre l'atmosphère avec quelques blagues.,
Italian,Dovresti alleggerire l'atmosfera con qualche battuta.,
German,Du solltest die Stimmung mit ein paar Witzen auflockern.,
Spanish_Spain,Deberías relajar la tensión con algunos chistes.,
Spanish_LATAM,Deberías contar algunos chistes para cortar con tanta tensión.,
Korean,농담으로 분위기를 밝게 만들면 좋겠어요.,
Russian,You should lighten the mood with some jokes.,
Japanese,ジョークを織り交ぜて軽い雰囲気にするべき。,
Portuguese_Brazil,Você devia aliviar o clima com umas piadas.,
Chinese_Simplified,你应该讲几个笑话来缓和气氛。,
Chinese_Traditional,你應該講一些笑話，讓氣氛更輕鬆。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0062-Choice,
English_US,Всё хорошо как есть.,
Description,,
French,C'est parfait comme ça.,
Italian,Va bene così com'è.,
German,"Sie ist gut so, wie sie ist.",
Spanish_Spain,Está bien así.,
Spanish_LATAM,Viene bien.,
Korean,지금 그대로 딱 좋아요.,
Russian,It's fine as it is.,
Japanese,その調子で大丈夫。,
Portuguese_Brazil,Está bem assim.,
Chinese_Simplified,已经很好了。,
Chinese_Traditional,很不錯呀。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0063-Jerry,
English_US,Понятно. Я так и сделаю.,
Description,From [0060-Choice],
French,Compris. Je vais le faire.,
Italian,Capito. Lo farò.,
German,Verstehe. Das werde ich.,
Spanish_Spain,De acuerdo. Así lo haré.,
Spanish_LATAM,De acuerdo. Eso haré.,
Korean,알겠습니다. 그렇게 할게요.,
Russian,Understood. I will do so.,
Japanese,なるほど、そうします。,
Portuguese_Brazil,Entendi. Vou fazer isso.,
Chinese_Simplified,明白。我会这么做的。,
Chinese_Traditional,懂了。我會照做。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0064-Jerry,
English_US,Понятно. Я так и сделаю.,
Description,From [0061-Choice],
French,Compris. Je vais le faire.,
Italian,Capito. Lo farò.,
German,Verstehe. Das werde ich.,
Spanish_Spain,De acuerdo. Así lo haré.,
Spanish_LATAM,De acuerdo. Eso haré.,
Korean,알겠습니다. 그렇게 할게요.,
Russian,Understood. I will do so.,
Japanese,なるほど、そうします。,
Portuguese_Brazil,Entendi. Vou fazer isso.,
Chinese_Simplified,明白。我会这么做的。,
Chinese_Traditional,懂了。我會照做。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0065-Jerry,
English_US,Понятно. Я продолжу.,
Description,From [0062-Choice],
French,Compris. Je reprends.,
Italian,Capito. Continuerò così.,
German,Verstehe. Ich fahre fort.,
Spanish_Spain,De acuerdo. Continuaré.,
Spanish_LATAM,De acuerdo. Continuaré.,
Korean,알겠습니다. 계속할게요.,
Russian,Understood. I will continue.,
Japanese,なるほど、では続けます。,
Portuguese_Brazil,Entendi. Vou continuar.,
Chinese_Simplified,明白。我继续讲。,
Chinese_Traditional,懂了。我會繼續。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0066-Jerry,
English_US,Что такое конфликт на рабочем месте и откуда он берется?,
Description,,
French,Qu'est-ce que le conflit sur le lieu de travail et d'où vient-il ?,
Italian,Cos’è il conflitto sul posto di lavoro e da dove scaturisce?,
German,"Was sind Konflikte am Arbeitsplatz, und woher kommen sie?",
Spanish_Spain,¿Qué es el conflicto en el lugar de trabajo y de dónde procede?,
Spanish_LATAM,¿Qué es el conflicto en el lugar de trabajo y de dónde procede?,
Korean,"직장 내 갈등이란 무엇이며, 그 원인은 어디 있을까요?",
Russian,"What is conflict in the workplace, and where does it come from?",
Japanese,職場におけるモメ事とはどういうものか、そして原因は何なのか？,
Portuguese_Brazil,O que é o conflito no ambiente de trabalho e de onde ele surge?,
Chinese_Simplified,什么是职场冲突，这样的冲突又是如何产生的？,
Chinese_Traditional,職場衝突是什麼，又是如何產生的呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0067-Jerry,
English_US,"Существует три основных источника конфликта на рабочем месте: мусор, обида и кукурузные продукты.",
Description,"""Corn product"" means anything made out of corn",
French,"Il y a trois sources principales de conflit sur le lieu de travail : les déchets, le ressentiment et les dérivés du maïs.",
Italian,"Esistono tre fonti principali di conflitto sul posto di lavoro: rifiuti, risentimento e prodotti a base di mais.",
German,"Es sind drei Hauptgründe für Konflikte am Arbeitsplatz auszumachen: Abfälle, Feindseligkeit und Maisprodukte.",
Spanish_Spain,"Hay tres fuentes principales de conflicto en el lugar de trabajo: la basura, el resentimiento y los productos de maíz.",
Spanish_LATAM,"Hay tres fuentes principales de conflicto en el lugar de trabajo: la basura, el resentimiento y los productos de maíz.",
Korean,"직장 내 갈등의 주요 원인은 세 가지입니다. 쓰레기, 분한 마음, 그리고 옥수수 제품이지요.",
Russian,"There are three primary sources of conflict in the workplace: litter, resentment, and corn product.",
Japanese,職場におけるモメ事の主な原因は3つ。ゴミ、恨み、そしてトウモロコシ製品です。,
Portuguese_Brazil,"Há três origens principais para o conflito no ambiente de trabalho: lixo, ressentimento e produto de milho.",
Chinese_Simplified,职场冲突主要来源有三：乱扔垃圾、心怀怨念和玉米制品。,
Chinese_Traditional,職場衝突有三項主要來源：亂丟垃圾、憤恨，以及玉米製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0068-Jerry,
English_US,"Из этих трех ""мусор"" - единственный, над которым у нас есть какой-либо реальный контроль.",
Description,,
French,"Parmi ces trois sources, les déchets sont la seule sur laquelle nous pouvons réellement exercer un contrôle.",
Italian,"Di queste tre fonti, i ""rifiuti"" sono l’unica fonte su cui possiamo effettivamente esercitare un controllo.",
German,Von diesen dreien haben wir nur auf „Abfälle“ wirklichen Einfluss.,
Spanish_Spain,"De estos tres, la ""basura"" es el único sobre el que tenemos control real.",
Spanish_LATAM,"De estos tres, la «basura» es el único sobre el que tenemos control real.",
Korean,이 셋 중에서 우리가 실제로 통제할 수 있는 건 '쓰레기'뿐입니다.,
Russian,"Of these three, ""litter"" is the only one over which we have any real control.",
Japanese,この3つ原因の中で、我々がまともに制御できるのは“ゴミ”だけです。,
Portuguese_Brazil,"Desses três, o ""lixo"" é o único sobre o qual temos um controle verdadeiro.",
Chinese_Simplified,三者中，我们唯一能真正加以控制的是“乱扔垃圾”。,
Chinese_Traditional,這三樣裡面，只有「亂丟垃圾」是我們真的能去控制的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0069-Jerry,
English_US,"Поэтому помните, что мусорить на столах ваших коллег следует только тогда, когда это абсолютно необходимо.",
Description,,
French,"Par conséquent, vous ne devez laisser traîner des déchets sur le bureau d'un collègue que lorsque c'est absolument nécessaire.",
Italian,Ricordatevi quindi di gettare rifiuti sulle scrivanie dei vostri colleghi solo quando è assolutamente necessario.,
German,"Denken Sie darum daran, die Schreibtische der Kollegen nur in dringenden Fällen zu vermüllen.",
Spanish_Spain,"Por lo tanto, recuerda tirar basura en los escritorios de tus compañeros de trabajo solo cuando sea absolutamente necesario.",
Spanish_LATAM,"Por lo tanto, recuerda tirar basura en los escritorios de tus compañeros de trabajo solo cuando sea absolutamente necesario.",
Korean,따라서 동료의 책상에 쓰레기를 버리는 건 꼭 필요할 때만 하시기를 바랍니다.,
Russian,"Therefore, remember to litter on your co-workers' desks only when absolutely necessary.",
Japanese,ついては、同僚のデスクにゴミを捨てるのは、どうしても必要な場合だけにしましょう。,
Portuguese_Brazil,"Portanto, lembrem-se de jogar lixo nas mesas de seus colegas apenas quando for absolutamente necessário.",
Chinese_Simplified,因此请牢记一点，如非绝对必要，否则不要往同事的办公桌上扔垃圾。,
Chinese_Traditional,所以，請記得，不到萬不得已，不要亂丟垃圾在同事的桌上。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0070-Jerry,
English_US,"Когда возникает конфликт, всем сотрудникам рекомендуется документировать его в своем ""Журнале Конфликтов"".",
Description,,
French,"Quand survient le conflit, tous les employés doivent le mentionner dans leur ""journal de conflit"".",
Italian,"Quando nasce un conflitto, tutti i dipendenti sono incoraggiati a documentarlo nel loro ""Diario dei Conflitti"".",
German,Beim Aufkommen von Konflikten sollten Mitarbeiter diese in ihrem „Konflikttagebuch“ festhalten.,
Spanish_Spain,"Cuando surge un conflicto, se anima a todos los empleados a documentarlo en su ""Diario de conflictos"".",
Spanish_LATAM,"Cuando surge un conflicto, los empleados pueden documentarlo en su «diario de conflictos».",
Korean,갈등 발생 시 모든 직원은 '갈등 일지'에 기록하여 문서로 남기기를 권장합니다.,
Russian,"When conflict arises, all employees are encouraged to document it in their ""Conflict Journal.""",
Japanese,モメ事が起きたときは、全社員がその内容を“モメ事日誌”に記しておくことが推奨されます。,
Portuguese_Brazil,"Quando o conflito surgir, todos os funcionários devem documentá-lo em seu ""Diário de Conflitos"".",
Chinese_Simplified,若发生冲突，鼓励所有员工将冲突写在“冲突日志”中。,
Chinese_Traditional,衝突發生後，所有員工最好將其紀錄在他們的「衝突日誌」中。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0071-Jerry,
English_US,"Не забудьте записать имена, даты и конкретные ругательства, использованные в конфликте.",
Description,,
French,"N'oubliez pas de noter les noms, les dates et les injures spécifiques utilisées dans le conflit.",
Italian,"Bisogna ricordarsi di registrare nomi, date e parolacce specifiche usate nel conflitto.",
German,"Zeichnen Sie dabei immer Namen, Daten und alle benutzten Schimpfwörter auf.",
Spanish_Spain,"Recuerda registrar nombres, fechas y tacos específicos utilizados en el conflicto.",
Spanish_LATAM,"Recuerda registrar nombres, fechas y palabrotas específicas utilizadas en el conflicto.",
Korean,"이름, 날짜, 그리고 갈등 상황에서 사용된 구체적 욕설을 기록해 두세요.",
Russian,"Remember to record names, dates, and specific swear words used in the conflict.",
Japanese,氏名、日時、そして両者が吐いた悪態を具体的に記録するようにしましょう。,
Portuguese_Brazil,"Lembrem-se de registrar os nomes, as datas e os xingamentos específicos usados no conflito.",
Chinese_Simplified,务必写下冲突参与者姓名、发生日期以及具体使用了哪些脏话。,
Chinese_Traditional,記得要紀錄姓名、日期，以及衝突中具體講出的髒話。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0072-Jerry,
English_US,"Помните, что приукрашивать детали конфликта следует ТОЛЬКО в тех местах, где это делает конфликт более занимательным.",
Description,,
French,Pensez à ajouter des détails croustillants UNIQUEMENT lorsque cela rend le conflit plus divertissant.,
Italian,Bisogna considerare di aggiungere dettagli interessanti SOLO quando rendono il conflitto più divertente.,
German,"Schmücken Sie Details des Konflikts NUR aus, wenn das den Konflikt unterhaltsamer macht.",
Spanish_Spain,Recuerda embellecer los detalles del conflicto solo en lugares donde lo haga más entretenido.,
Spanish_LATAM,Recuerda adornar los detalles del conflicto solo en las partes que lo haga más entretenido.,
Korean,갈등을 좀 더 재밌게 만들 수 있는 대목에서만 세부 사항을 꾸며 적을 수 있다는 사실도 잊지 마세요.,
Russian,Remember to embellish details of the conflict ONLY in places where it makes the conflict more entertaining.,
Japanese,モメ事の詳細についてあれこれ尾ひれをつけるのは、話を盛ることでモメ事がより面白くなる場合のみにしましょう。,
Portuguese_Brazil,Lembrem-se de florear os detalhes do conflito APENAS em pontos que tornem o conflito mais divertido.,
Chinese_Simplified,务必仅在使冲突更有热闹可看时为其细节添油加醋。,
Chinese_Traditional,記得，唯有在讓衝突更具娛樂性的狀況下，才要補充衝突的細節。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0073-Jerry,
English_US,В это время у нас будет короткий перерыв на аплодисменты.,
Description,,
French,C'est là que je ferai une pause pour les applaudissements.,
Italian,A questo punto faremo una breve pausa per gli applausi.,
German,Hier machen wir eine kurze Applauspause.,
Spanish_Spain,En este momento tendremos una breve pausa para los aplausos.,
Spanish_LATAM,En este momento tendremos una breve pausa para los aplausos.,
Korean,여기서 잠시 박수를 치겠습니다.,
Russian,At this time we will have a brief applause break.,
Japanese,ここで少しだけ拍手タイムを取ります。,
Portuguese_Brazil,Nesse momento faremos uma breve pausa para aplausos.,
Chinese_Simplified,现在暂停，方便大家鼓掌。,
Chinese_Traditional,現在，我們休息一下，順便讓大家鼓掌。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0074-Jerry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,……,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0075-Jerry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,……,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0076-Jerry,
English_US,...достаточно ли длинная пауза?,
Description,,
French,… c'est assez long comme pause ?,
Italian,… è una pausa abbastanza lunga?,
German,…Ist das lang genug für Applaus?,
Spanish_Spain,¿La pausa es lo bastante larga?,
Spanish_LATAM,¿La pausa es lo bastante larga?,
Korean,...이 정도 기다리면 될까요?,
Russian,...is that a long enough pause?,
Japanese,…このくらいで十分ですか？,
Portuguese_Brazil,Essa é uma pausa longa o suficiente?,
Chinese_Simplified,……暂停的时间够长吗？,
Chinese_Traditional,……停頓得夠久嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0077-Choice,
English_US,Немного подольше.,
Description,,
French,Fais-là un peu plus longue.,
Italian,Un poco di più.,
German,Noch ein bisschen.,
Spanish_Spain,Un ratito más.,
Spanish_LATAM,Un ratito más.,
Korean,조금 더 기다리세요.,
Russian,Little bit longer.,
Japanese,もう少し長く。,
Portuguese_Brazil,Um pouco mais longa.,
Chinese_Simplified,再长一点吧。,
Chinese_Traditional,再久一點。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0078-Choice,
English_US,Отлично.,
Description,,
French,C'est super.,
Italian,Va benissimo così.,
German,Das ist super.,
Spanish_Spain,Fenomenal.,
Spanish_LATAM,Es perfecta.,
Korean,딱 좋아요.,
Russian,That's great.,
Japanese,バッチリだ。,
Portuguese_Brazil,Tá ótimo.,
Chinese_Simplified,正好。,
Chinese_Traditional,非常好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0079-Jerry,
English_US,...,
Description,From [0077-Choice],
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,……,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0080-Jerry,
English_US,Спасибо. Теперь мы продолжим.,
Description,From [0078-Choice],
French,Merci. Reprenons.,
Italian,Grazie. Ora riprenderemo.,
German,Danke. Fahren wir nun fort.,
Spanish_Spain,Gracias. Ahora continuaremos.,
Spanish_LATAM,Gracias. Ahora continuaremos.,
Korean,고마워요. 이제 계속하겠습니다.,
Russian,Thank you. We will now resume.,
Japanese,ありがとう。では続けましょう。,
Portuguese_Brazil,Agradeço. Agora vamos continuar.,
Chinese_Simplified,多谢。我们接着往下讲。,
Chinese_Traditional,謝謝你。我們繼續。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0081-Jerry,
English_US,Сейчас мы сделаем паузу для шутки:,
Description,,
French,C'est là que je ferai une pause pour une blague :,
Italian,A questo punto interromperò la presentazione per fare una battuta:,
German,Hier machen wir eine Pause für einen Witz:,
Spanish_Spain,En este momento haremos una pausa para contar un chiste:,
Spanish_LATAM,En este momento haremos una pausa para contar un chiste:,
Korean,여기서는 잠시 농담을 하겠습니다.,
Russian,At this time we will pause for a joke:,
Japanese,今度はジョークタイムを取ります。,
Portuguese_Brazil,Nesse momento faremos uma pausa para uma piada:,
Chinese_Simplified,现在暂停，讲个笑话：,
Chinese_Traditional,現在，我們停頓一下，講個小話：,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0082-Jerry,
English_US,"Почему подводной лодке не нужно отдыхать? Потому что она ""не устала"".",
Description,"This ""joke"" is dependent on the dual meanings of the english word ""tire."" However since I'm guessing this wordplay does not translate to other languages, I'll write a similarly bad joke that should hopefully not be dependent on any wordplay. Line 1: ""Why couldn't the submarine swim? Because it didn't have arms.""",
French,Pourquoi le sous-marin ne pouvait pas nager ? Parce qu'il n'avait pas de bras.,
Italian,Perché il sottomarino non poteva nuotare? Perché non aveva le braccia.,
German,An welchem Tag gehen U-Boote unter? Am Tag der Offenen Tür.,
Spanish_Spain,¿Por qué no sabía nadar el submarino? Porque no tenía brazos.,
Spanish_LATAM,"Caperucita Roja caminaba por el bosque, cayó la noche... y la aplastó.",
Korean,잠수함은 왜 수영할 수 없었을까요? 팔이 없었기 때문입니다.,
Russian,"Why didn't the submarine need to rest? Because it was ""not tired.""",
Japanese,どうして潜水艦は社長になれないのか？ サブだから。,
Portuguese_Brazil,"Sabe o que aconteceu com o lápis quando soube que o papel acabou? Ficou ""desapontado"".",
Chinese_Simplified,为什么一艘能载十人的潜艇，在第十人上去后就沉没了？因为它是“潜艇”。,
Chinese_Traditional,為什麼潛水艇不需要休息？因為潛水艇不需要「輪」班。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0083-Jerry,
English_US,"Суть этой шутки в том, что у некоторых транспортных средств есть шины. Однако у подводной лодки их нет.",
Description,"Line 2: ""The nature of this joke is that a submarine is in fact a vehicle perfectly capable of subaqueous movement.""",
French,Cette blague s'explique par le fait qu'un sous-marin est un véhicule qui est en réalité parfaitement capable de déplacement subaquatique.,
Italian,Il significato di questa battuta è che in realtà un sottomarino è un veicolo perfettamente capace di movimento subacqueo.,
German,"Der Sinn des Witzes ist, dass viele Institutionen Besuchstage „der offenen Tür“ anbieten. Ein U-Boot muss allerdings geschlossen bleiben.",
Spanish_Spain,"La naturaleza de este chiste es que un submarino es, de hecho, un vehículo perfectamente capaz de realizar movimientos subacuáticos.",
Spanish_LATAM,La naturaleza de este chiste es que «caer la noche» es una expresión que indica que empieza a faltar la luz del día.,
Korean,이 농담의 본질은 사실 잠수함이 완벽한 수중 이동 수단이라는 점에 있습니다. 그런데도 수영할 수 없다고 한 거죠.,
Russian,"The nature of this joke is that certain vehicles have tires. However, a submarine is not one.",
Japanese,このジョークのオチを解説しますと、潜水艦は英語で言うとサブマリンになります。,
Portuguese_Brazil,"A natureza dessa piada é que podemos ficar desapontados com algo. Mas lápis, não.",
Chinese_Simplified,这里的笑点是，一般能载十人的船只，载上十人是不会沉没的。但潜艇除外。,
Chinese_Traditional,這笑話的笑點在於，有些交通工具有輪子。但潛水艇沒有。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0084-Jerry,
English_US,"""Устала"" в этом смысле может относиться как к уровню энергии подводной лодки, ТАК И к количеству шин, которые у нее есть.",
Description,"Line 3: ""For a human being, to not have arms would be an impediment to one's swimming ability.""",
French,"Pour un être humain, le manque de bras viendrait grandement entraver l'aptitude à la nage.",
Italian,"Per un essere umano, non avere le braccia sarebbe un ostacolo alla capacità di nuotare.",
German,"Wenn nun also U-Boote Besucher zu einem Tag der „offenen Tür“ einladen, gefährden sie ihre Wasserdichtigkeit.",
Spanish_Spain,"Para un ser humano, no tener brazos sería un impedimento para su capacidad de nadar.",
Spanish_LATAM,Esta expresión busca jugar con la acepción de la palabra «caer» que se refiere a que un cuerpo se mueve de arriba abajo por la acción de su propio peso.,
Korean,인간에게 팔이 없다면 수영 능력에 엄청난 장애가 될 것입니다.,
Russian,"""Tired"" in this sense can refer to both the submarine's energy level OR the number of tires it has.",
Japanese,このサブマリンという名前と、“下位”の意味を表すサブをかけているわけですね。,
Portuguese_Brazil,"""Desapontado"" nesse sentido se refere tanto ao lápis ter ficado sem ponta QUANTO a ter ficado decepcionado.",
Chinese_Simplified,核载十人的船只满员后仍然能浮在水面上。,
Chinese_Traditional,「輪」在這裡是雙關，既指排班方式，也指交通工具的輪子。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0085-Jerry,
English_US,"На самом деле, подводная лодка - это подводное судно, которое использует балластные цистерны и реактивную тягу для обеспечения движения.",
Description,"Line 4: ""However, to make a similar claim of a submarine, which does not require arms to swim, would be absurd.""",
French,"Cependant, affirmer la même chose pour un sous-marin, qui n'a pas besoin de bras pour nager, serait absurde.",
Italian,"Tuttavia, sarebbe assurdo avanzare un’affermazione simile nei confronti di un sottomarino, che non necessita di braccia per nuotare.",
German,"Nimmt man die „offene Tür“ wörtlich, läuft das U-Boot voll Wasser und versinkt.",
Spanish_Spain,"Sin embargo, hacer una afirmación similar sobre un submarino, que no necesita brazos para nadar, sería absurdo.",
Spanish_LATAM,"Afirmar, entonces, que la noche pudiera caer del cielo sería absurdo.",
Korean,그러나 잠수함에 팔이 없다고 수영을 못 한다는 말은 터무니없습니다.,
Russian,"In fact, a submarine is a submersible watercraft which uses ballast tanks and jet propulsion to enable movement.",
Japanese,そもそも潜水艦は人ではありませんので、どんな名前だろうと社長にはなれません。,
Portuguese_Brazil,"Na verdade, um lápis é um instrumento munido de grafite utilizado para escrita, normalmente, em papel.",
Chinese_Simplified,但核载十人的潜艇满员后就应该下潜。,
Chinese_Traditional,事實上，潛水艇這種能夠潛入水中的船艦之所以能移動，仰賴的是壓載物艙和噴射推進。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0086-Jerry,
English_US,"Таким образом, шины на подводной лодке были бы неуместны.",
Description,"Line 5: ""The absurdity of the statement is the source of the humor.""",
French,C'est l'absurdité de cette affirmation qui constitue la source de ce trait d'humour.,
Italian,L'assurdità dell'affermazione è la fonte dell'umorismo.,
German,Darum gehen an einem solchen Tag U-Boote unter.,
Spanish_Spain,Lo absurdo de la afirmación es la fuente del humor.,
Spanish_LATAM,"De hecho, sería imposible que la noche aplaste a una persona.",
Korean,바로 이 터무니없음이야말로 유머의 원천입니다.,
Russian,"Therefore, tires on a submarine would be irrelevant.",
Japanese,その不条理が、ユーモアを生むというわけです。,
Portuguese_Brazil,"Portanto, um lápis não poderia ficar decepcionado.",
Chinese_Simplified,因此我们的潜艇沉没了。,
Chinese_Traditional,因此，輪子對潛水艇來說一點用也沒有。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business1_RAW-0087-Jerry,
English_US,Это завершает шутку. Теперь мы продолжим презентацию.,
Description,,
French,Ceci vient conclure notre blague. Nous allons maintenant reprendre la présentation.,
Italian,E con questa spiegazione possiamo concludere la battura. Riprendiamo ora la presentazione.,
German,Damit ist der Witz abgeschlossen. Ich fahre nun mit der Präsentation fort.,
Spanish_Spain,Así termina el chiste. Ahora reanudaremos la presentación.,
Spanish_LATAM,Así termina el chiste. Ahora reanudaremos la presentación.,
Korean,농담은 여기까지입니다. 이제 프레젠테이션을 계속할게요.,
Russian,This concludes the joke. We will now resume the presentation.,
Japanese,これでジョークは終わり。では、プレゼンを続けましょう。,
Portuguese_Brazil,Concluímos assim a piada. Continuaremos agora com a apresentação.,
